개방자치코드,인허가일자,영업상태코드,상세영업상태,소재지,도로명,사업장명,자본금
3180000,2008-10-14,01,영업중,서울특별시 영등포구 여의도동 13번지 진미파라곤 325호 ,"서울특별시 영등포구 국회대로 800 (여의도동, 진미파라곤)",(주)엔터스마일투어,24340000
3180000,2018-05-15,01,영업중,서울특별시 영등포구 양평동3가 17-1 양평동 우림보보카운티 오피스텔 ,"서울특별시 영등포구 양산로7길 3, 양평동 우림보보카운티 오피스텔 720호 (양평동3가)",(주)플래닝셔틀코리아,7906000
3180000,1996-03-19,03,폐업,서울특별시 영등포구 여의도동 14-32 ,"서울특별시 영등포구 국회대로68길 23 (여의도동, 정원빌딩)",(주)남양리조트,44114000
3180000,1996-04-29,03,폐업,서울특별시 영등포구 영등포동6가 52-6번지 ,서울특별시 영등포구 영등포로35길 15  (영등포동6가),(주)레베따항공여행사,7849000
3180000,1996-09-13,03,폐업,서울특별시 영등포구 대림동 807-9번지 ,서울특별시 영등포구 도림로31길 22  (대림동),성민관광(주),30352000
3180000,1997-08-20,03,폐업,서울특별시 영등포구 여의도동 44-4번지 태양빌딩 608동 ,"서울특별시 영등포구 여의대방로67길 22, 608동 (여의도동,태양빌딩)",(주)풍산리조트,11931000
3180000,1997-11-14,03,폐업,서울특별시 영등포구 영등포동2가 94-119번지 1010호 ,"서울특별시 영등포구 버드나루로 50  (영등포동2가,1010호)",딜럭스익스프레스투어,16659000
3180000,2002-03-05,03,폐업,서울특별시 영등포구 당산동3가 2-6번지 한양상가207 ,,청수관광(주),28484000
3180000,2002-03-30,03,폐업,서울특별시 영등포구 문래동3가 55-3번지 삼성홈플러스 2층 ,"서울특별시 영등포구 당산로 42  (문래동3가,삼성홈플러스 2층)",(주)여행도우미,38472000
3180000,1997-12-15,03,폐업,서울특별시 영등포구 신길동 4672-0번지 ,서울특별시 영등포구 신길로 34  (신길동),(주)엘문도,1472000
3180000,1998-01-08,03,폐업,서울특별시 영등포구 여의도동 1-0번지 국회 후생관1층 ,"서울특별시 영등포구 의사당대로 1  (여의도동,국회 후생관1층)",(주)열린마당여행사,10598000
3180000,1998-10-27,03,폐업,서울특별시 영등포구 당산동6가 121-107번지 현대오피스텔 304동 ,,사이버여행사스타게이트,23905000
3180000,1998-11-11,03,폐업,서울특별시 영등포구 여의도동 61-4번지 라이프콤비빌딩 618 ,"서울특별시 영등포구 63로 32  (여의도동,라이프콤비빌딩 618)",(주)라이프항공여행사,18208000
3180000,1999-01-05,03,폐업,서울특별시 영등포구 여의도동 44-14번지 ,서울특별시 영등포구 여의대방로 383  (여의도동),내외항공통신,22210000
3180000,2012-03-26,03,폐업,서울특별시 영등포구 영등포동1가 143-3번지 801호,"서울특별시 영등포구 경인로 870 (영등포동1가, 진영빌딩)",(주)대교씨에스에이,29746000
3180000,2013-07-03,03,폐업,서울특별시 영등포구 대림동 1056-13번지 ,서울특별시 영등포구 도림천로11길 12 (대림동),주식회사 라이하이난,28345000
3180000,2013-07-03,03,폐업,서울특별시 영등포구 양평동3가 46번지 이앤씨드림타워 1301호,"서울특별시 영등포구 선유로 146, 1301호 (양평동3가, 이앤씨드림타워)",(주)라인어쏘,25262000
3180000,2013-07-09,03,폐업,서울특별시 영등포구 당산동3가 395-30 ,서울특별시 영등포구 당산로31길 16 (당산동3가),주식회사 달인투어,23782000
3180000,2013-08-08,03,폐업,서울특별시 영등포구 영등포동 618-607 ,"서울특별시 영등포구 영신로19길 24-1 (영등포동, 제이엠빌딩)",주식회사 청송관광여행사,23856000
3180000,1983-10-06,03,폐업,서울특별시 영등포구 당산동5가 11-33번지 ,서울특별시 영등포구 당산로 222  (당산동5가),(주)풍원관광여행사,24847000
3180000,2002-09-27,03,폐업,서울특별시 영등포구 여의도동 63-0번지 대한생명빌딩42층 ,,(주)우리벗,43898000
3180000,2002-10-07,03,폐업,서울특별시 영등포구 당산동6가 306-1 그린빌 4층 1호 ,"서울특별시 영등포구 당산로 237 (당산동6가, 그린빌)",(주)올림피아여행사,39100000
3180000,2013-12-05,03,폐업,서울특별시 영등포구 영등포동3가 8-1 성남빌딩 527호,"서울특별시 영등포구 영중로8길 6, 성남빌딩 527호 (영등포동3가)",(주)아이비여행사,3368000
3180000,2002-11-05,03,폐업,서울특별시 영등포구 당산동3가 214-0번지 삼성빌딩 2층 ,"서울특별시 영등포구 당산로 136  (당산동3가,삼성빌딩 2층)",오투투어(주),30124000
3180000,2013-05-20,03,폐업,서울특별시 영등포구 영등포동3가 7번지 점프밀라노 6116호,"서울특별시 영등포구 영중로 28, 6116호 (영등포동3가, 점프밀라노)",주식회사 미래통일교육,29452000
3180000,1989-11-08,03,폐업,서울특별시 영등포구 대림동 700-1번지 ,서울특별시 영등포구 대림로 154  (대림동),경원관광(주),26432000
3180000,1989-07-14,03,폐업,서울특별시 영등포구 신길동 425-7번지 ,서울특별시 영등포구 신길로 79-2  (신길동),(주)엠브이피가족,35870000
3180000,1991-06-21,03,폐업,서울특별시 영등포구 영등포동3가 10-15번지 ,서울특별시 영등포구 영중로2길 1  (영등포동3가),(주)크라운항공,8213000
3180000,1992-07-16,03,폐업,"서울특별시 영등포구 영등포동5가 25-10번지 2,4층 ","서울특별시 영등포구 영중로 46  (영등포동5가,2,4층)",(주)동광여행사,33779000
3180000,1992-10-21,03,폐업,서울특별시 영등포구 양평동2가 37-2번지 ,서울특별시 영등포구 영등포로 21  (양평동2가),(주)유한관광,40642000
3180000,1992-05-16,03,폐업,서울특별시 영등포구 여의도동 17-16번지 대성빌딩 601 ,"서울특별시 영등포구 국회대로62길 11  (여의도동,대성빌딩 601)",(주)국제써머투어,17391000
3180000,1994-09-09,03,폐업,서울특별시 영등포구 대림동 1053-12번지 (2층) ,"서울특별시 영등포구 도림천로 367  (대림동,(2층))",(주)월드중부관광,44687000
3180000,2015-03-16,03,폐업,서울특별시 영등포구 영등포동8가 80-1 드림프라자 5층 (A32호) ,"서울특별시 영등포구 영중로 140, 드림프라자 5층 (A32호) (영등포동8가)",무한여행,5473000
3180000,2006-11-23,03,폐업,서울특별시 영등포구 당산동6가 326-9 ,"서울특별시 영등포구 당산로49길 12, 301호 (당산동6가)",(주)인한항공여행사,14653000
3180000,2014-01-20,03,폐업,서울특별시 영등포구 당산동6가 237-37번지 ,서울특별시 영등포구 당산로48길 8 (당산동6가),그린파워,27081000
3180000,1995-09-18,03,폐업,서울특별시 영등포구 여의도동 14-11번지 대하빌딩 606동 ,"서울특별시 영등포구 국회대로70길 19, 606동 (여의도동,대하빌딩)",(주)두을여행사,37829000
3180000,1995-12-22,03,폐업,서울특별시 영등포구 당산동6가 331-1번지 【영업소:충청북도 청주시 흥덕구 복대동978-4】 ,"서울특별시 영등포구 양평로 48  (당산동6가,【영업소:충청북도 청주시 흥덕구 복대동978-4】)",(주)신평항공여행사,18146000
3180000,1996-01-22,03,폐업,서울특별시 영등포구 여의도동 61-3번지 라이프오피 908동 ,"서울특별시 영등포구 63로 40, 908동 (여의도동,라이프오피)",(주)나래항공,27391000
3180000,2013-12-12,03,폐업,서울특별시 영등포구 대림동 721-9번지 301호,"서울특별시 영등포구 대림로29길 8, 3층 301호 (대림동, 대호빌딩)",신원투어,27728000
3180000,2015-08-25,03,폐업,서울특별시 영등포구 대림동 667-11번지 601호,"서울특별시 영등포구 가마산로 373, 6층 601호 (대림동, 주현라이프빌딩)",신한리무진투어,44391000
3180000,2015-02-02,03,폐업,서울특별시 영등포구 양평동4가 148-5번지 ,"서울특별시 영등포구 양평로 106, 2층 (양평동4가)",주식회사 연트래블,8857000
3180000,2015-09-30,03,폐업,서울특별시 영등포구 양평동2가 43-14번지 ,"서울특별시 영등포구 영등포로3길 23, 234호 (양평동2가)",BJ투어,34529000
3180000,2006-05-12,03,폐업,서울특별시 영등포구 영등포동2가 94-29번지 ,서울특별시 영등포구 버드나루로6길 10 (영등포동2가),(주)투어레일네트웍,20585000
3180000,2005-03-29,03,폐업,서울특별시 영등포구 여의도동 45-5번지 대우메종리브르오피스텔 310호 ,"서울특별시 영등포구 의사당대로1길 11 (여의도동,대우메종리브르오피스텔 310호)",씨지앤티(주),32911000
3180000,2005-03-31,03,폐업,서울특별시 영등포구 당산동6가 297번지 유상빌딩 4층 ,"서울특별시 영등포구 당산로 240  (당산동6가,유상빌딩 4층)",(주)백팩커스코리아,20473000
3180000,2014-06-12,03,폐업,서울특별시 영등포구 문래동5가 2번지 ,"서울특별시 영등포구 선유로 27, 1112호 (문래동5가, 대륭오피스텔)",올에이여행사,14847000
3180000,2014-06-27,03,폐업,서울특별시 영등포구 여의도동 44-21 ,"서울특별시 영등포구 국제금융로8길 19, 717호 (여의도동, 중앙빌딩)",주식회사 골프박사,9346000
3180000,2014-06-10,03,폐업,서울특별시 영등포구 여의도동 45-13번지 ,"서울특별시 영등포구 여의대방로65길 23, 405호 (여의도동, 코오롱포레스텔)",인디투어(주),13917000
3180000,2005-05-10,03,폐업,서울특별시 영등포구 당산동3가 242번지 2층 ,"서울특별시 영등포구 당산로 128  (당산동3가,2층)",(주)투어앤컨벤션,28713000
3180000,2005-08-02,03,폐업,서울특별시 영등포구 여의도동 44-26 중앙빌딩 ,"서울특별시 영등포구 국제금융로8길 19 (여의도동, 중앙빌딩)",(주)비전테마여행,28848000
3180000,2005-09-06,03,폐업,서울특별시 영등포구 여의도동 11-11번지 한서빌딩 1409호,"서울특별시 영등포구 여의서로 43,  1409호 (여의도동,한서빌딩)",(주)아이이에스트레블,1891000
3180000,2005-10-13,03,폐업,서울특별시 영등포구 영등포동3가 1-3번지 ,서울특별시 영등포구 경인로 889  (영등포동3가),(주)파워우주항공여행사,18719000
3180000,2005-11-17,03,폐업,서울특별시 영등포구 여의도동 61-3번지 라이프오피스텔 1104호,"서울특별시 영등포구 63로 40,  1104호 (여의도동,라이프오피스텔)",(주)인트래블,42636000
3180000,2005-12-21,03,폐업,서울특별시 영등포구 여의도동 36-2번지 맨하탄 빌딩 3층29호 ,"서울특별시 영등포구 국제금융로6길 33  (여의도동,맨하탄 빌딩 3층29호)",(주)피에스 월드,282000
3180000,2012-03-08,03,폐업,서울특별시 영등포구 문래동3가 55-3번지 홈플러스 ,"서울특별시 영등포구 당산로 42 (문래동3가, 홈플러스)",여행가는날,44118000
3180000,2012-03-14,03,폐업,서울특별시 영등포구 여의도동 14-13번지 가든빌딩 305호,"서울특별시 영등포구 국회대로72길 22, 305호 (여의도동, 가든빌딩)",별투어 주식회사,43058000
3180000,2014-08-08,03,폐업,서울특별시 영등포구 양평동5가 1-1번지 ,"서울특별시 영등포구 양평로21길 26, 1501호 (양평동5가, 선유도역1차아에스비즈타워)",(주)에스디컨버젼스,22556000
3180000,2014-11-04,03,폐업,서울특별시 영등포구 문래동3가 55-20번지 ,"서울특별시 영등포구 경인로 775, 1동 1009호 (문래동3가, 에이스하이테크시티)",DW여행사,13697000
3180000,2013-04-03,03,폐업,서울특별시 영등포구 당산동 121-107번지 ,"서울특별시 영등포구 버드나루로 109, 510호 (당산동, 현대뉴스타오피스텔)",(주) 창조와소통,41628000
3180000,2004-02-09,03,폐업,서울특별시 영등포구 여의도동 36-4번지 오륜빌딩 1306호 ,"서울특별시 영등포구 국제금융로8길 34  (여의도동,오륜빌딩 1306호)",(주)웹필테크니칼투어,35344000
3180000,2004-03-19,03,폐업,서울특별시 영등포구 여의도동 11-11번지 한서리버파크 1006호 ,"서울특별시 영등포구 여의서로 43 (여의도동, 한서리버파크)",(주)투어라운드,41256000
3180000,2004-04-09,03,폐업,서울특별시 영등포구 여의도동 24-1번지 율촌빌딩 11층 ,"서울특별시 영등포구 국제금융로 20  (여의도동,율촌빌딩 11층)",토인슈어(주),39952000
3180000,2004-06-07,03,폐업,서울특별시 영등포구 당산동3가 241번지 금성빌딩 4층 ,"서울특별시 영등포구 당산로 128-1  (당산동3가,금성빌딩 4층)",조이투어(주),7682000
3180000,2004-06-25,03,폐업,서울특별시 영등포구 여의도동 24-2번지 월드비젼 8층 ,"서울특별시 영등포구 여의나루로 77-1  (여의도동,월드비젼 8층)",(주)인디고 투어,43371000
3180000,2004-10-01,03,폐업,서울특별시 영등포구 당산동3가 397번지 제일빌딩 B-1층 ,"서울특별시 영등포구 당산로27길 16  (당산동3가,제일빌딩 B-1층)",(주)보람티엔에스,8434000
3180000,2004-11-08,03,폐업,서울특별시 영등포구 여의도동 44-13번지 충무빌딩 1101호 ,"서울특별시 영등포구 여의대방로69길 7  (여의도동,충무빌딩 1101호)",오션투어,29590000
3180000,1994-10-31,04,허가취소,서울특별시 영등포구 여의도동 27-1번지 한국투자신탁증권(소비조합 내) ,"서울특별시 영등포구 의사당대로 88  (여의도동,한국투자신탁증권(소비조합 내))",(주)뉴그린토탈웨딩여행사,10773000
3180000,2003-05-14,04,허가취소,서울특별시 영등포구 여의도동 14-11번지 대하빌딩 7층 ,"서울특별시 영등포구 국회대로70길 19  (여의도동,대하빌딩 7층)",(주)떼쎄투어,43304000
3180000,1996-08-13,04,허가취소,서울특별시 영등포구 여의도동 45-15번지 서린빌딩 604동 ,"서울특별시 영등포구 여의대방로65길 17, 604동 (여의도동,서린빌딩)",아시아나개발(주),39270000
3180000,1997-04-01,04,허가취소,서울특별시 영등포구 대림동 993-56번지 ,서울특별시 영등포구 시흥대로 611  (대림동),(주)안서여행사,34988000
3180000,1997-08-29,04,허가취소,서울특별시 영등포구 당산동1가 41-3번지 당산동유통상가1층라9호 ,,(주)국정항공여행사,40949000
3180000,2001-08-10,04,허가취소,서울특별시 영등포구 영등포동6가 52-9번지 선결빌딩 2층 ,"서울특별시 영등포구 영신로42길 21  (영등포동6가,선결빌딩 2층)",(주) 제이케이씨여행사,33904000
